Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
46065033.3706,295775350.451,,58250380.9788,
750605833.152,366782261.651,,157418482.172,
76129218.8384,65311418.5449,,183713292.031,
54485978.6781,411730197.726,,221252389.525,
356155108.291,438708059.077,,95030781.5425,
46249963.9274,416641537.691,,279280207.636,
564800086.966,191245074.396,,25517528.2887,
604554103.588,341881166.91,,215191723.349,
790038079.254,70963988.2918,,632300072.227,
994194134.297,72841408.0327,,258483266.486,
565089888.417,678418941.692,,0.0,
412679452.744,370016928.956,,342074932.256,
279020474.856,459558158.238,,23145794.0153,
359989658.644,145434758.942,,828515960.738,
567042726.459,233122506.032,,294066169.447,
44862342.6439,448856466.578,,12394347.5071,
314325407.114,72124995.3112,,84366568.9517,
198973873.373,796351185.007,,181915817.949,
231248043.221,164154775.281,,806382677.55,
258524052.25,103614633.785,,87030993.0133,
1244588135.9,334596717.336,,396338438.789,
817984789.543,737948898.77,,59805339.8618,
37797736.4771,152491024.056,,124621028.335,
278302320.311,664043499.185,,114276592.4,
82330375.3011,661595585.056,,220996125.562,
1277142046.39,238569561.861,,137592953.139,
699029323.81,430286771.573,,49715372.2192,
364527662.499,200186549.66,,757178823.52,
300218907.402,76876847.8489,,19937101.7824,
419653006.595,219039511.904,,294464779.147,
121616561.352,97414155.4342,,219158419.134,
246227622.459,568831512.205,,102280431.376,
52051644.0151,424152827.212,,56169156.7662,
1136367033.64,702939988.58,,28730646.2468,
520957832.66,241961627.195,,52037144.3761,
220188635.183,284537299.556,,69253963.0421,
63075907.0603,421633707.986,,256413230.348,
1118001133.42,477936627.15,,162151213.531,
532287065.051,207437118.851,,404129992.896,
268631857.772,105625420.851,,228701321.633,
199893089.895,304174446.318,,188665283.539,
172422268.02,55035136.3691,,460329532.777,
1119941374.75,294650965.543,,17286920.1578,
207252001.495,500724201.15,,293380484.819,
808994500.328,3752910.58317,,248084274.597,
363027106.04,286857109.834,,240910397.352,
117016718.397,229722995.82,,412666095.269,
643612230.743,183767662.421,,252105240.316,
331967423.946,794449982.606,,156835441.43,
318325512.092,127962481.364,,552693090.268,
652657439.68,114311872.874,,655578225.982,
448558638.209,100783968.422,,174567104.43,
225210382.844,5879546.14471,,206919397.829,
542217772.089,97557192.9618,,49923773.4765,
1022493279.21,403858579.596,,66597905.5151,
449581806.767,360502353.31,,126370922.032,
109905245.839,114935130.387,,62707914.954,
36544380.8146,142656788.502,,86436989.0111,
206644103.818,151937628.257,,90728060.5813,
208469986.117,123169368.5,,8756974.46414,
647891217.498,308927269.43,,77114131.911,
178055174.686,549848432.561,,56444607.7519,
657426502.035,205717391.676,,236611319.541,
309137070.112,556781223.654,,224966385.996,
99695670.1041,73297778.6422,,36112854.8302,
105345813.768,562088189.761,,937156599.482,
221299049.036,642742782.807,,218520536.079,
967704947.661,625403278.021,,163352416.503,
89396356.9007,331012056.681,,157630330.483,
146623922.812,193057863.949,,403995721.469,
500471320.356,-52739594.378,,26086614.3741,
506131428.978,353109603.801,,90548631.3093,
243366819.592,211163519.671,,91340615.4162,
264421249.427,364507016.941,,421351291.998,
1061728295.25,889665498.057,,21544969.8915,
715319105.878,427345308.892,,124743493.974,
150592009.81,0.0,,9094990.62853,
203516890.665,29480517.7718,,279396028.931,
70809309.914,47323611.1855,,665544394.311,
412140955.219,209528025.982,,536264173.353,
615401289.868,552185582.901,,1656583.37573,
83003123.025,246411804.984,,202953058.269,
452013774.587,683655793.412,,116447576.814,
761934791.733,528521088.595,,89553047.7053,
130366901.439,228922568.584,,32872654.1518,
282383543.769,425498713.43,,1400754182.06,
185337394.828,1418974066.6,,815223497.777,
126116186.237,75102725.9764,,134285292.703,
235677223.565,658026074.998,,94782826.3709,
120725454.968,192045729.231,,540913929.212,
194390225.174,274940822.598,,81235596.0374,
685688065.584,430569486.667,,309556303.581,
62092205.3213,420940423.37,,234635795.984,
87286004.6233,159169205.738,,10169563.3646,
431228637.954,322882453.671,,32285118.4688,
193465090.264,218096548.998,,124310916.868,
630074938.78,282055227.464,,303154166.489,
946129663.578,121369136.065,,141260558.982,
899495367.541,396123081.938,,223008728.258,
159963953.951,693379823.932,,306472048.401,
1225825040.84,267763082.748,,202237221.685,
147062330.161,175306638.661,,26178605.3986,
73168377.6753,57601574.942,,89394292.4504,
199252340.818,139172023.81,,194029010.788,
303339103.706,139612331.525,,343253643.312,
277392236.501,574861048.559,,142617641.867,
780255099.833,231377403.359,,-39545.0927696,
46083817.3315,296828522.264,,131907950.69,
140110812.767,26130198.4569,,67824509.9345,
116649697.872,50682197.3741,,153508585.816,
626799406.844,815521200.038,,138873218.279,
115892266.007,286177058.995,,211888254.097,
